,genres,title,genres_encoded
21050,"['action', 'indie', 'early access']",Garbage day,304
21051,"['indie', 'simulation']",Evochron legacy,771
21052,"['action', 'indie']",Slybots: frantic zone,345
21053,"['casual', 'indie', 'simulation', 'sports', 'early access']",Cyber team manager,621
21054,"['adventure', 'casual']",Small town terrors: livingston,453
21055,['action'],Attractio,393
21056,"['action', 'adventure']",Gemini: heroes reborn,164
21057,"['action', 'indie']",Shooting stars!,345
21058,"['action', 'casual', 'free to play', 'indie', 'simulation', 'strategy']",Gasp,176
21059,"['action', 'adventure', 'indie']",The aquatic adventure of the last human,138
21060,['simulation'],Omsi 2 add-on downloadpack vol. 1 - ki-fahrzeuge,820
21061,"['action', 'indie']",The bug butcher,345
21062,"['action', 'adventure']",Life is strange™ - directors' commentary,164
21063,"['casual', 'simulation']",Rocksmith® 2014 – megadeth - “holy wars... the punishment due”,647
21064,"['action', 'adventure', 'indie']",Parasite,138
21065,"['casual', 'simulation']",Rocksmith® 2014 – megadeth - “tornado of souls”,647
21066,"['casual', 'simulation']",Rocksmith® 2014 – megadeth - “trust”,647
21067,"['casual', 'simulation']",Rocksmith® 2014 – megadeth - “a tout le monde”,647
21068,"['casual', 'simulation']",Rocksmith® 2014 – megadeth song pack ii,647
21069,"['action', 'adventure', 'indie']",The deadly tower of monsters,138
21070,"['action', 'adventure']",Resident evil 0 fan design t-shirt pack,164
21071,"['action', 'adventure']",Resident evil 0 / biohazard 0 hd remaster,164
21072,"['indie', 'rpg', 'strategy']",Darkest dungeon®,761
21073,"['action', 'adventure']",Resident evil 0 costume pack 1,164
21074,"['action', 'adventure']",Resident evil 0 costume pack 4,164
21075,"['action', 'adventure']",Resident evil 0 costume pack 2,164
21076,"['action', 'adventure']",Resident evil 0 costume pack 3,164
21077,"['casual', 'indie', 'strategy']",Rolling gauntlet,632
21078,"['casual', 'simulation']",Rocksmith® 2014 – megadeth - “peace sells”,647
21079,"['action', 'adventure', 'rpg']",Mytheon - egypt pack,156
21080,"['action', 'indie']",Protoshift,345
21081,"['casual', 'indie', 'simulation', 'strategy']",Herding dog,625
21082,"['action', 'adventure', 'indie']",Super ubie island remix,138
21083,"['action', 'casual', 'indie']",Super intergalactic gang,232
21084,"['indie', 'strategy']",Raining blobs,776
21085,"['indie', 'rpg', 'simulation', 'strategy']",Fear equation,757
21086,"['indie', 'rpg']",Echoes of aetheria: soundtrack,762
21087,['action'],Bladestar,393
21088,"['indie', 'rpg']",Echoes of aetheria,762
21089,"['action', 'adventure', 'casual', 'indie', 'rpg', 'early access']",Silver knight,38
21090,"['indie', 'rpg']",Echoes of aetheria: strategy guide,762
21091,"['casual', 'indie']",Chef solitaire: usa,633
21092,['simulation'],Tane dlc: duchess,820
21093,['simulation'],Tane dlc: lms coronation scot,820
21094,['simulation'],Tane dlc: sncf bb 75000,820
21095,['simulation'],Tane dlc: union pacific ge c40-8,820
21096,['simulation'],Tane dlc: prr t1,820
21097,['simulation'],Tane dlc: csx transportation ge b30-7,820
21098,['simulation'],Tane dlc: chicago &amp; north western ge c40-8,820
21099,['simulation'],Tane dlc: southern pacific ge cw44-9,820
21100,['simulation'],Falcon,820
21101,['simulation'],Falcon a.t.,820
21102,['simulation'],Falcon 4.0,820
21103,['simulation'],Falcon gold,820
21104,"['action', 'adventure', 'casual', 'indie', 'rpg', 'strategy']",Beyond reality,45
21105,"['casual', 'free to play', 'indie', 'simulation']",Sepia tears,575
21106,"['casual', 'indie', 'rpg', 'simulation', 'strategy']",Tabletop simulator - darkest night,615
21107,"['adventure', 'indie', 'strategy']",Highrise heroes: word challenge,503
21108,"['indie', 'strategy', 'early access']",Evertown,775
21109,"['action', 'casual', 'indie']",Psychocat: the answer,232
21110,"['adventure', 'casual']",Fairy tale mysteries: the puppet thief,453
21111,"['action', 'indie']",U-boats,345
21112,['simulation'],Red baron pack,820
21113,"['simulation', 'sports']",The strike,817
21114,['indie'],Volvox demo,777
21115,"['adventure', 'casual', 'indie', 'simulation', 'strategy']",Blood code,434
21116,"['action', 'free to play', 'indie', 'strategy', 'early access']",Force of elements,277
21117,"['action', 'free to play', 'massively multiplayer', 'rpg']",Szone-online,287
21118,['action'],Robot tsunami,393
21119,"['adventure', 'casual', 'indie']",Tick tock isle soundtrack,440
21120,"['action', 'adventure', 'indie']",Sjsm - karamari hospital,138
21121,"['casual', 'indie', 'simulation', 'early access']",Production inc.,620
21122,"['adventure', 'casual', 'indie']",Anomaly 1729,440
21123,"['action', 'indie', 'simulation']",Sickness demo,338
21124,"['action', 'adventure', 'indie']",Abo mando,138
21125,"['adventure', 'casual', 'free to play', 'indie', 'simulation']",One manga day - russian voiceover,400
21126,"['action', 'adventure', 'indie']",Princess remedy in a world of hurt,138
21127,"['action', 'adventure', 'indie']",Kill the plumber,138
21128,"['action', 'indie']",Future perfect,345
21129,"['action', 'adventure', 'indie', 'rpg', 'strategy']",A story of the end - revere demo,127
21130,['indie'],Pony island,777
21131,['indie'],Pony island - soundtrack,777
21132,"['action', 'casual', 'indie']","Linea, the game",232
21133,"['adventure', 'indie']",Walk the light,504
21134,"['action', 'adventure', 'indie']",Chowderchu,138
21135,['adventure'],A wild catgirl appears!,524
21136,"['action', 'indie', 'rpg']",Dungeons are random,332
21137,['indie'],Contract,777
21138,"['action', 'adventure', 'indie', 'rpg']",Cally's caves 3,128
21139,"['action', 'indie']",Futuridium ep deluxe,345
21140,"['action', 'indie']",Futuridium ep deluxe original sound track,345
21141,"['action', 'indie']",Quantum lock,345
21142,"['adventure', 'casual', 'free to play', 'indie']",Frosty kiss,401
21143,['indie'],Millia -the ending-,777
21144,"['action', 'adventure', 'free to play', 'indie', 'rpg']",Below kryll demo,83
21145,"['adventure', 'rpg', 'strategy', 'early access']",Inside the code,512
21146,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2 stroke 4 pack,795
21147,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - rhythm racing pack,795
21148,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - copper canyon open world,795
21149,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - the stewart compound,795
21150,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2015 husqvarna fc 350 mx,795
21151,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2015 husqvarna fc 450 mx,795
21152,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2015 husqvarna fc 250 mx,795
21153,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2015 husqvarna tc 125 mx,795
21154,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2015 husqvarna tc 250 mx,795
21155,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2015 ktm 125 sx,795
21156,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2015 ktm 250 sx mx,795
21157,"['casual', 'indie']",Crazy belts,633
21158,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2015 ktm 250 sx-f mx,795
21159,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2015 ktm 350 sx-f mx,795
21160,"['casual', 'simulation']",Rocksmith® 2014 – wolfmother - “woman”,647
21161,"['casual', 'simulation']",Rocksmith® 2014 – asia - “heat of the moment”,647
21162,"['casual', 'simulation']",Rocksmith® 2014 – wild cherry - “play that funky music”,647
21163,"['casual', 'simulation']",Rocksmith® 2014 – hit singles song pack iii,647
21164,"['casual', 'simulation']",Rocksmith® 2014 – semisonic - “closing time”,647
21165,['action'],Sora no kakera - sora original soundtrack,393
21166,"['action', 'indie']",Sora,345
21167,['action'],Celeste - sora extra soundtrack,393
21168,"['action', 'indie', 'strategy']",Battle of empires: 1914-1918 - art+ost,344
21169,"['animation &amp; modeling', 'design &amp; illustration', 'education', 'software training', 'utilities']",Leadwerks game engine - nature model pack,530
21170,"['adventure', 'casual', 'indie', 'rpg']",The hole story soundtrack,429
21171,"['action', 'adventure', 'casual', 'indie']",Ohio jack and the cup of eternity,58
21172,"['action', 'casual', 'free to play', 'indie', 'simulation']",Red crucible®: firestorm,177
21173,"['free to play', 'massively multiplayer']",Dragon saga,705
21174,['simulation'],Tane dlc: aerotrain,820
21175,['simulation'],Nameless ~black &amp; white christmas~,820
21176,"['action', 'indie']",Umbra: shadow of death,345
21177,"['adventure', 'indie', 'massively multiplayer']",Heaven island - vr mmo,484
21178,['rpg'],Dungeon lords steam edition,813
21179,"['animation &amp; modeling', 'design &amp; illustration', 'utilities']",Spriter: rpg heroes pack,541
21180,"['action', 'indie']",The hurricane of the varstray -collateral hazard-,345
21181,['simulation'],Train simulator: mosel valley koblenz -trier route add-on,820
21182,"['action', 'adventure', 'indie', 'rpg']",State of extinction demo,128
21183,"['racing', 'simulation', 'sports']",Project cars - renault sport car pack,795
21184,"['action', 'indie']",Respawn man,345
21185,"['casual', 'strategy']",Gnumz: masters of defense,651
21186,"['action', 'indie']",Commander cool 2,345
21187,"['action', 'adventure', 'indie']",Wick,138
21188,"['free to play', 'strategy', 'early access']",Gunslingers,718
21189,"['indie', 'simulation']",Simpleplanes,771
21190,"['action', 'adventure', 'indie', 'rpg']",Evoland 2 - artbook,128
21191,"['simulation', 'strategy']",Stronghold crusader 2: delivering justice mini-campaign,819
21192,"['adventure', 'casual']",The mystery of a lost planet,453
21193,"['action', 'adventure']",Turok,164
21194,['action'],Fall,393
21195,"['casual', 'indie']",Lightbender,633
21196,"['adventure', 'casual']",The book of desires,453
21197,"['adventure', 'casual']",Mystery of unicorn castle: the beastmaster,453
21198,"['adventure', 'casual']",Twilight city: love as a cure,453
21199,"['adventure', 'casual']",Mystery castle: the mirror's secret,453
21200,['simulation'],Train simulator: norfolk southern big 7s loco add-on,820
21201,"['action', 'indie']",Furfly,345
21202,['strategy'],Total annihilation,838
21203,['utilities'],3dmark api overhead feature test,844
21204,['simulation'],Train simulator: db br 361 loco add-on,820
21205,['utilities'],3dmark cloud gate benchmark,844
21206,['utilities'],3dmark ice storm benchmarks,844
21207,"['adventure', 'indie']",Space pilgrim episode i: alpha centauri,504
21208,"['action', 'free to play', 'massively multiplayer']",Planetside 2 essential pack,292
21209,"['action', 'indie', 'early access']",Moonshot,304
21210,"['action', 'massively multiplayer', 'rpg']",Elements: epic heroes,356
21211,"['action', 'casual', 'indie']",Unsummoning: the spectral horde,232
21212,"['casual', 'indie']",Snake blocks,633
21213,"['indie', 'rpg']",Cardinal quest 2 soundtrack,762
21214,"['indie', 'strategy']",Puzzle strike,776
21215,['adventure'],Dance of death,524
21216,"['action', 'indie']",Lightrise™,345
21217,"['adventure', 'indie']",Aviary attorney soundtrack,504
21218,"['adventure', 'indie']",Aviary attorney,504
21219,"['casual', 'indie', 'strategy']",Nature defenders,632
21220,"['action', 'indie', 'massively multiplayer', 'racing', 'simulation', 'sports']",Drift streets japan,306
21221,"['action', 'indie']",Hauntsters,345
21222,"['action', 'casual', 'free to play', 'massively multiplayer']",Counter-strike nexon: zombies - rivals dlc,189
21223,['utilities'],3dmark fire strike benchmarks,844
21224,"['action', 'indie', 'simulation', 'early access']",Strange space,333
21225,['utilities'],3dmark sky diver benchmark,844
21226,"['indie', 'rpg']",Underrail,762
21227,"['casual', 'strategy']",Gnomes garden,651
21228,['action'],Scudbuster,393
21229,"['adventure', 'indie', 'rpg', 'simulation', 'strategy', 'early access']",Blood of magic,491
21230,"['indie', 'rpg']",The orpheus ruse demo,762
21231,"['indie', 'rpg']",The orpheus ruse,762
21232,"['casual', 'simulation']",Rocksmith® 2014 – mötley crüe - “home sweet home”,647
21233,"['indie', 'rpg', 'strategy']",Fantasy grounds - aaw map pack vol 2,761
21234,"['indie', 'rpg', 'strategy']",Fantasy grounds - aaw map pack vol 1,761
21235,"['indie', 'rpg', 'strategy']",Fantasy grounds - aaw map pack vol 3,761
21236,"['indie', 'rpg', 'strategy']",Fantasy grounds - baldur's gate: enhanced edition item pack,761
21237,"['adventure', 'indie', 'rpg']",Swords and sorcery - underworld - definitive edition,496
21238,"['adventure', 'casual', 'indie', 'rpg', 'simulation']",Pay2win: the tricks exposed,426
21239,"['casual', 'indie']",Gravblocks - puzzle solver,633
21240,"['casual', 'simulation']",Rocksmith® 2014 – mötley crüe - “kickstart my heart”,647
21241,"['casual', 'indie']",Gravblocks,633
21242,"['action', 'adventure', 'indie']",Monsterland,138
21243,"['casual', 'indie', 'rpg', 'simulation', 'strategy']",Tabletop simulator - mistfall,615
21244,"['free to play', 'massively multiplayer', 'strategy']",Vega conflict,704
21245,"['indie', 'rpg', 'simulation', 'strategy']",Star nomad 2,757
21246,"['indie', 'strategy']",Puzzle strike - shadows characters,776
21247,['racing'],Nulldrifters,799
21248,['action'],Design award costumes 2015 set,393
21249,"['action', 'casual', 'simulation']",Avaris 2: the return of the empress,245
21250,"['action', 'indie', 'rpg']",Nuclear throne - original soundtrack by jukio kallio,332
21251,"['action', 'indie', 'strategy', 'early access']",Element,343
21252,"['action', 'indie', 'rpg']",Dragonpath demo,332
21253,"['action', 'indie', 'strategy', 'early access']",Squad,343
21254,"['action', 'casual', 'indie']",Gem wars: attack of the jiblets,232
21255,"['indie', 'racing', 'simulation', 'sports']",Microrc simulation,743
21256,"['action', 'adventure']",Project pulsation,164
21257,"['action', 'casual', 'indie']",Pyramid raid,232
21258,['strategy'],Heroes of normandie: us rangers,838
21259,['racing'],Wrc 5 - wrc esports pack 1,799
21260,['adventure'],Undercover missions: operation kursk k-141,524
21261,"['action', 'free to play', 'massively multiplayer', 'racing', 'early access']",Metal war online: retribution,281
21262,"['action', 'indie', 'rpg']",Axion,332
21263,['racing'],Wrc 5 - season pass,799
21264,"['casual', 'indie', 'sports']",Foosball: world tour,630
21265,"['casual', 'indie', 'sports']",Foosball: world tour - bonus cities,630
21266,"['indie', 'rpg']",Choice of kung fu,762
21267,['indie'],"1,000 heads among the trees",777
21268,"['indie', 'rpg', 'strategy']",Fantasy grounds - baldur's gate portrait pack,761
21269,"['indie', 'rpg', 'strategy']",Fantasy grounds - baldur's gate enhanced portrait pack,761
21270,"['indie', 'rpg', 'strategy']",Fantasy grounds - baldur's gate ii portrait pack,761
21271,"['indie', 'rpg', 'strategy']",Fantasy grounds - icewind dale portrait pack,761
21272,"['action', 'adventure', 'indie', 'rpg']",Stories of bethem: full moon,128
21273,['racing'],Wrc 5 - wrc concept car s,799
21274,"['adventure', 'indie']",Stone tales,504
